"day","year","mo","da","collision_date","temp","dewp","slp","visib","wdsp","mxpsd","gust","max","min","prcp","fog","NUM_COLLISIONS"
1,2013,9,16,"2013-09-16",0.699629171817058,0.00614594367717307,0.00320722680309403,1,0.362637362637363,0.30952380952381,0.253807106598985,0.634146341463415,0.708,0,0,0.499170812603648
5,2020,6,12,"2020-06-12",0.708281829419036,0.00679551496012632,0.00328491049728662,0.306122448979592,0.39010989010989,0.30952380952381,0,0.634146341463415,0.813333333333333,0.0004000400040004,1,0.0132669983416252
3,2014,9,17,"2014-09-17",0.69344870210136,0.00610597005976056,0.00294088270871944,0.979591836734694,0.208791208791209,0.30952380952381,0,0.634146341463415,0.708,0,0,0.645107794361526
2,2018,8,21,"2018-08-21",0.752781211372064,0.00721523794295765,0.00334039885028133,0.704081632653061,0.478021978021978,0.30952380952381,0,0.634146341463415,0.885333333333333,0.0007000700070007,0,0.51575456053068
6,2016,7,9,"2016-07-09",0.69097651421508,0.00652569304259189,0.00250807355536073,0.642857142857143,0.549450549450549,0.30952380952381,0,0.634146341463415,0.813333333333333,0.0062006200620062,0,0.379767827529022
6,2012,7,14,"2012-07-14",0.898640296662546,0.00693542262107009,0.00361784061525486,1,0.148351648351648,0.30952380952381,0.321489001692047,0.780487804878049,0.933333333333333,0,1,0.442786069651741
3,2013,7,24,"2013-07-24",0.854140914709518,0.00782483560849839,0.00196428769601261,0.561224489795918,0.417582417582418,0.30952380952381,0.338409475465313,0.780487804878049,0.96,0.006000600060006,1,0.500829187396352
2,2015,9,1,"2015-09-01",0.850432632880099,0.00713529070813263,0.00297417572051626,0.938775510204082,0.412087912087912,0.30952380952381,0,0.780487804878049,0.892,0,0,0.592039800995025
7,2016,8,7,"2016-08-07",0.84548825710754,0.00716527092119201,0.00221953411978826,0.806122448979592,0.5,0.30952380952381,0,0.780487804878049,0.918666666666667,0,1,0.449419568822554
5,2015,8,21,"2015-08-21",0.838071693448702,0.00768492794755461,0.00310734776770356,0.704081632653061,0.489010989010989,0.30952380952381,0,0.780487804878049,0.933333333333333,0,1,0.802653399668325
7,2015,8,23,"2015-08-23",0.835599505562423,0.00765494773449523,0.00291868736752155,0.459183673469388,0.373626373626374,0.30952380952381,0,0.780487804878049,0.948,0,1,0.369817578772803
1,2012,7,23,"2012-07-23",0.867737948084054,0.00738512581696081,0.00309625009710462,0.887755102040816,0.120879120879121,0.30952380952381,0,0.829268292682927,0.88,0,0,0.391376451077944
4,2020,8,13,"2020-08-13",0.880098887515451,0.0078648092259109,0.00325161748548979,0.397959183673469,0.32967032967033,0.30952380952381,0,0.829268292682927,0.974666666666667,0,1,0.00995024875621891
1,2012,8,13,"2012-08-13",0.871446229913473,0.00678552155577319,0.00284100367332897,0.918367346938775,0.192307692307692,0.30952380952381,0,0.829268292682927,0.948,0.0005000500050005,0,0.38971807628524
2,2017,7,11,"2017-07-11",0.778739184177997,0.00750504666919833,0.00300746873231309,0.255102040816327,0.428571428571429,0.30952380952381,0,0.695121951219512,0.854666666666667,0,1,0.611940298507463
6,2013,8,31,"2013-08-31",0.786155747836836,0.00736513900825455,0.00254136656715755,0.693877551020408,0.554945054945055,0.30952380952381,0,0.695121951219512,0.813333333333333,0,0,0.349917081260365
2,2019,9,3,"2019-09-03",0.793572311495674,0.00724521815601703,0.00302966407351097,0.887755102040816,0.32967032967033,0.30952380952381,0,0.695121951219512,0.798666666666667,1,1,0.635157545605307
3,2017,9,13,"2017-09-13",0.762669962917182,0.00700537645154198,0.00253026889655861,0.948979591836735,0.395604395604396,0.30952380952381,0,0.695121951219512,0.828,0,0,0.777777777777778
7,2016,5,29,"2016-05-29",0.726823238566131,0.00648571942517938,0.00356235226226015,1,0.379120879120879,0.30952380952381,0,0.695121951219512,0.813333333333333,0,0,0.492537313432836
4,2020,7,2,"2020-07-02",0.771322620519159,0.00710531049507325,0.00224172946098614,0.775510204081633,0.379120879120879,0.30952380952381,0,0.695121951219512,0.828,0,1,0.117744610281924
1,2017,6,26,"2017-06-26",0.752781211372064,0.00658565346871065,0.00288539435572473,0.979591836734694,0.384615384615385,0.30952380952381,0,0.74390243902439,0.813333333333333,0,0,0.66334991708126
5,2016,9,9,"2016-09-09",0.810877626699629,0.0074950532648452,0.00246368287296497,0.581632653061224,0.521978021978022,0.30952380952381,0,0.74390243902439,0.906666666666667,0.0016001600160016,1,0.739635157545605
5,2018,8,3,"2018-08-03",0.839307787391842,0.00792476965202966,0.00367332896824957,0.448979591836735,0.461538461538461,0.30952380952381,0,0.74390243902439,0.974666666666667,0,1,0.796019900497512
2,2015,9,15,"2015-09-15",0.803461063040791,0.00650570623388563,0.00373991499184322,1,0.510989010989011,0.30952380952381,0.306260575296108,0.74390243902439,0.88,0,0,0.514096185737977
5,2015,6,12,"2015-06-12",0.756489493201483,0.00668558751224192,0.00281880833213108,0.581632653061224,0.32967032967033,0.30952380952381,0,0.74390243902439,0.84,0,1,0.301824212271973
5,2017,8,25,"2017-08-25",0.749072929542645,0.00666560070353567,0.00301856640291203,1,0.258241758241758,0.30952380952381,0,0.74390243902439,0.798666666666667,0,0,0.603648424543947
4,2018,9,13,"2018-09-13",0.745364647713226,0.00704535006895449,0.00396186840382204,0.622448979591837,0.417582417582418,0.30952380952381,0,0.74390243902439,0.866666666666667,0,1,0.744610281923715
1,2014,3,3,"2014-03-03",0.181705809641533,0.00105930086143146,1,0.908163265306122,0.373626373626374,0.30952380952381,0.355329949238579,0.0390243902439024,0.285333333333333,1,0,0.283582089552239
6,2013,1,12,"2013-01-12",0.456118665018541,0.00481682089820718,0.00372881732124427,0.704081632653061,0.39010989010989,0.30952380952381,0.338409475465313,0.346341463414634,0.549333333333333,0.0017001700170017,0,0.341625207296849
4,2016,1,7,"2016-01-07",0.428924598269468,0.00365758599324446,0.00420601715699876,1,0.32967032967033,0.30952380952381,0,0.352439024390244,0.348,0,0,0.45273631840796
6,2012,12,15,"2012-12-15",0.454882571075402,0.0033777706713569,0.00393967306262416,0.989795918367347,0.10989010989011,0.30952380952381,0.321489001692047,0.352439024390244,0.477333333333333,0,0,0.4212271973466
7,2014,2,23,"2014-02-23",0.447466007416564,0.00435712429796334,0.0029297850381205,0.948979591836735,0.456043956043956,0.30952380952381,0,0.352439024390244,0.48,0,0,0.240464344941957
1,2017,12,4,"2017-12-04",0.433868974042027,0.00417724301960706,0.00438357988658181,1,0.379120879120879,0.30952380952381,0,0.376829268292683,0.468,0,0,0.688225538971808
2,2017,2,28,"2017-02-28",0.474660074165637,0.00465692642855715,0.00451675193376911,0.897959183673469,0.39010989010989,0.30952380952381,0,0.376829268292683,0.426666666666667,0,0,0.533996683250415
7,2013,3,31,"2013-03-31",0.45982694684796,0.00447704515020087,0.00335149652088027,1,0.346153846153846,0.30952380952381,0,0.376829268292683,0.468,0,0,0.260364842454395
5,2019,1,18,"2019-01-18",0.338689740420272,0.00347770471488817,0.00377320800364004,0.826530612244898,0.32967032967033,0.30952380952381,0,0.267073170731707,0.333333333333333,0,0,0.54228855721393
6,2019,1,19,"2019-01-19",0.354758961681088,0.0036375991845382,0.00366223129765062,0.979591836734694,0.335164835164835,0.30952380952381,0.355329949238579,0.267073170731707,0.438666666666667,0.0007000700070007,0,0.348258706467662
7,2020,2,9,"2020-02-09",0.337453646477132,0.00282813343193492,0.00481638903994053,1,0.373626373626374,0.30952380952381,0,0.267073170731707,0.333333333333333,0,0,0.172470978441128
6,2016,11,5,"2016-11-05",0.519159456118665,0.00402734195431016,0.00350686390926545,1,0.39010989010989,0.30952380952381,0,0.462195121951219,0.506666666666667,0,0,0.592039800995025
7,2013,11,17,"2013-11-17",0.532756489493201,0.00525653068974477,0.00398406374501993,0.673469387755102,0.340659340659341,0.30952380952381,0,0.462195121951219,0.525333333333333,0,1,0.436152570480929
7,2013,4,14,"2013-04-14",0.498145859085291,0.00450702536326025,0.00294088270871944,0.959183673469388,0.379120879120879,0.30952380952381,0,0.462195121951219,0.546666666666667,0.0009000900090009,0,0.33665008291874
2,2019,5,7,"2019-05-07",0.525339925834363,0.00494673515479783,0.0035734499328591,1,0.384615384615385,0.30952380952381,0,0.462195121951219,0.52,0.0025002500250025,0,0.626865671641791
7,2018,10,14,"2018-10-14",0.580964153275649,0.00443707153278836,0.00351796157986439,1,0.445054945054945,0.30952380952381,0.306260575296108,0.486585365853659,0.652,0.0004000400040004,0,0.409618573797678
4,2019,8,22,"2019-08-22",0.850432632880099,0.00794475646073591,0.00249697588476179,0.714285714285714,0.401098901098901,0.30952380952381,0,0.757317073170732,0.906666666666667,0,1,0.527363184079602
2,2013,7,9,"2013-07-09",0.826946847960445,0.00759498730837647,0.00321832447369297,0.561224489795918,0.340659340659341,0.30952380952381,0,0.757317073170732,0.948,0,1,0.520729684908789
1,2019,7,29,"2019-07-29",0.828182941903585,0.00763496092578898,0.0029852733911152,0.887755102040816,0.467032967032967,0.30952380952381,0,0.757317073170732,0.813333333333333,0,0,0.630182421227197
5,2018,9,7,"2018-09-07",0.80716934487021,0.00709531709072012,0.0034957662386665,1,0.434065934065934,0.30952380952381,0.306260575296108,0.757317073170732,0.906666666666667,0.0001000100010001,0,0.666666666666667
5,2017,7,14,"2017-07-14",0.715698393077874,0.00681550176883257,0.00326271515608873,0.897959183673469,0.445054945054945,0.30952380952381,0.321489001692047,0.757317073170732,0.854666666666667,0,0,0.72636815920398
5,2019,8,23,"2019-08-23",0.818294190358467,0.00724521815601703,0.0026856362849438,0.938775510204082,0.351648351648352,0.30952380952381,0,0.757317073170732,0.918666666666667,0,0,0.497512437810945
5,2018,6,22,"2018-06-22",0.683559950556242,0.0063058381468231,0.00304076174410991,0.540816326530612,0.351648351648352,0.30952380952381,0,0.623170731707317,0.772,0.0011001100110011,1,0.761194029850746
5,2013,5,31,"2013-05-31",0.694684796044499,0.0063458117642356,0.00327381282668768,0.663265306122449,0.450549450549451,0.30952380952381,0,0.623170731707317,0.786666666666667,0.0002000200020002,0,0.774461028192372
3,2020,9,16,"2020-09-16",0.65512978986403,0.00579617452481362,0.00396186840382204,1,0.313186813186813,0.30952380952381,0,0.623170731707317,0.64,0,0,0.0630182421227197
4,2013,6,27,"2013-06-27",0.737948084054388,0.00706533687766074,0.00233051082577767,0.295918367346939,0.252747252747253,0.30952380952381,0,0.623170731707317,0.854666666666667,0,1,0.545605306799337
4,2018,10,4,"2018-10-04",0.669962917181706,0.00637579197729499,0.00317393379129721,0.959183673469388,0.269230769230769,0.30952380952381,0,0.623170731707317,0.772,0.0004000400040004,0,0.742951907131012
7,2018,10,7,"2018-10-07",0.724351050679852,0.00662562708612316,0.00369552430944744,0.795918367346939,0.428571428571429,0.30952380952381,0,0.623170731707317,0.64,0,0,0.431177446102819
7,2013,9,29,"2013-09-29",0.606922126081582,0.0056762536725761,0.00375101266244215,1,0.384615384615385,0.30952380952381,0,0.623170731707317,0.626666666666667,0.0001000100010001,0,0.393034825870647
5,2012,8,3,"2012-08-03",0.891223733003708,0.00774488837367338,0.00291868736752155,0.591836734693878,0.197802197802198,0.30952380952381,0.306260575296108,0.867073170731707,0.948,0,1,0.530679933665008
3,2014,3,19,"2014-03-19",0.311495673671199,0.00289808726240681,1,1,0.296703296703297,0.30952380952381,0.321489001692047,0.302439024390244,0.261333333333333,0,0,0.424543946932007
3,2019,8,7,"2019-08-07",0.796044499381953,0.00732516539084204,0.00255246423775649,1,0.351648351648352,0.30952380952381,0,0.732926829268293,0.84,0,0,0.562189054726368
2,2016,7,12,"2016-07-12",0.752781211372064,0.00678552155577319,0.00334039885028133,1,0.357142857142857,0.30952380952381,0,0.732926829268293,0.76,0,0,0.651741293532338
5,2014,9,5,"2014-09-05",0.797280593325093,0.00738512581696081,0.00358454760345803,0.86734693877551,0.368131868131868,0.30952380952381,0,0.732926829268293,0.813333333333333,0.0001000100010001,1,0.626865671641791
3,2020,6,24,"2020-06-24",0.749072929542645,0.00709531709072012,0.00208636207260096,0.13265306122449,0.494505494505495,0.30952380952381,0,0.647560975609756,0.813333333333333,0,1,0.0514096185737977
3,2015,5,6,"2015-05-06",0.611866501854141,0.00487678132432594,0.00387308703903051,0.969387755102041,0.32967032967033,0.30952380952381,0,0.647560975609756,0.652,0,0,0.495854063018242
2,2016,9,13,"2016-09-13",0.720642768850433,0.00625587112505746,0.00377320800364004,1,0.445054945054945,0.30952380952381,0,0.647560975609756,0.772,0,0,0.845771144278607
4,2012,7,26,"2012-07-26",0.892459826946848,0.00690544240801071,0.00199758070780943,0.887755102040816,0.192307692307692,0.30952380952381,0.505922165820643,0.842682926829268,0.918666666666667,0,1,0.555555555555556
7,2019,7,21,"2019-07-21",0.876390605686032,0.00790478284332341,0.00205306906080414,0.663265306122449,0.543956043956044,0.30952380952381,0,0.842682926829268,0.96,0,0,0.344941956882255
7,2012,7,15,"2012-07-15",0.913473423980222,0.00752503347790458,0.00325161748548979,0.908163265306122,0.10989010989011,0.30952380952381,0,0.842682926829268,0.96,0,0,0.373134328358209
7,2019,1,13,"2019-01-13",0.249690976514215,0.00194871384885975,0.00460553329856063,1,0.395604395604396,0.30952380952381,0.269035532994924,0.157317073170732,0.266666666666667,0,0,0.174129353233831
7,2014,9,21,"2014-09-21",0.745364647713226,0.00698538964283573,0.00296307804991733,0.806122448979592,0.401098901098901,0.30952380952381,0.289340101522843,0.653658536585366,0.854666666666667,0,0,0.407960199004975
2,2014,5,6,"2014-05-06",0.559950556242274,0.0045270121719665,1,1,0.164835164835165,0.30952380952381,0.387478849407783,0.565853658536585,0.549333333333333,1,0,0.490878938640133
4,2020,11,5,"2020-11-05",0.657601977750309,0.00613595027281994,0.00468321699275323,0.979591836734694,0.521978021978022,0.30952380952381,0,0.571951219512195,0.746666666666667,0,0,0.145936981757877
7,2019,10,13,"2019-10-13",0.640296662546354,0.00599604261187616,0.00305185941470885,0.959183673469388,0.285714285714286,0.30952380952381,0,0.571951219512195,0.693333333333333,0.0002000200020002,0,0.285240464344942
1,2015,11,2,"2015-11-02",0.648949320148331,0.00560629984210421,0.00300746873231309,0.948979591836735,0.384615384615385,0.30952380952381,0.306260575296108,0.571951219512195,0.693333333333333,0,0,0.570480928689884
5,2015,5,15,"2015-05-15",0.600741656365884,0.0053064977115104,0.00407284510981146,1,0.489010989010989,0.30952380952381,0,0.571951219512195,0.652,0,0,0.752902155887231
4,2012,8,16,"2012-08-16",0.843016069221261,0.00709531709072012,0.00254136656715755,0.663265306122449,0.126373626373626,0.30952380952381,0.253807106598985,0.815853658536585,0.906666666666667,0.0015001500150015,1,0.570480928689884
5,2017,7,21,"2017-07-21",0.862793572311496,0.00762496752143585,0.00237490150817343,0.561224489795918,0.384615384615385,0.30952380952381,0,0.815853658536585,0.948,0,1,0.769485903814262
4,2012,10,4,"2012-10-04",0.776266996291718,0.00728519177342954,0.00332930117968238,0.275510204081633,0.0769230769230769,0.30952380952381,0,0.675609756097561,0.861333333333333,0.0001000100010001,1,0.472636815920398
5,2017,8,18,"2017-08-18",0.751545117428924,0.00722523134731077,0.00290758969692262,0.795918367346939,0.43956043956044,0.30952380952381,0,0.681707317073171,0.798666666666667,0,0,0.568822553897181
1,2014,8,18,"2014-08-18",0.76761433868974,0.00643575240341375,0.00228612014338191,0.979591836734694,0.384615384615385,0.30952380952381,0.338409475465313,0.681707317073171,0.84,0,0,0.540630182421227
6,2013,9,14,"2013-09-14",0.725587144622991,0.00642575899906062,0.00237490150817343,1,0.456043956043956,0.30952380952381,0.321489001692047,0.681707317073171,0.828,0.0013001300130013,0,0.414593698175788
5,2012,7,20,"2012-07-20",0.758961681087763,0.00694541602542322,0.00287429668512579,0.73469387755102,0.313186813186813,0.30952380952381,0.355329949238579,0.681707317073171,0.84,0.0017001700170017,0,0.555555555555556
3,2014,6,25,"2014-06-25",0.754017305315204,0.0068254951731857,0.00310734776770356,0.989795918367347,0.412087912087912,0.30952380952381,0,0.681707317073171,0.84,0,0,0.625207296849088
1,2013,8,19,"2013-08-19",0.737948084054388,0.00674554793836068,0.00316283612069827,0.948979591836735,0.401098901098901,0.30952380952381,0,0.681707317073171,0.786666666666667,0.0039003900390039,0,0.320066334991708
7,2014,7,20,"2014-07-20",0.734239802224969,0.00645573921212,0.00358454760345803,0.908163265306122,0.505494505494505,0.30952380952381,0.306260575296108,0.681707317073171,0.772,0,0,0.301824212271973
2,2014,7,1,"2014-07-01",0.776266996291718,0.00717526432554514,0.00281880833213108,0.979591836734694,0.456043956043956,0.30952380952381,0.306260575296108,0.681707317073171,0.746666666666667,0.0001000100010001,0,0.575456053067993
3,2019,6,26,"2019-06-26",0.760197775030902,0.00706533687766074,0.00285210134392791,0.806122448979592,0.39010989010989,0.30952380952381,0,0.681707317073171,0.798666666666667,0.006000600060006,0,0.885572139303483
1,2015,8,10,"2015-08-10",0.755253399258344,0.00674554793836068,0.00317393379129721,0.928571428571429,0.318681318681319,0.30952380952381,0,0.681707317073171,0.772,0,1,0.567164179104478
7,2014,8,31,"2014-08-31",0.782447466007416,0.00722523134731077,0.00351796157986439,0.938775510204082,0.450549450549451,0.30952380952381,0.306260575296108,0.681707317073171,0.88,0,0,0.374792703150912
3,2013,9,11,"2013-09-11",0.792336217552534,0.0073451521995483,0.0033625941914792,0.673469387755102,0.554945054945055,0.30952380952381,0.321489001692047,0.681707317073171,0.84,0,0,0.509121061359867
6,2015,7,18,"2015-07-18",0.766378244746601,0.0067155677253013,0.00310734776770356,1,0.489010989010989,0.30952380952381,0,0.681707317073171,0.76,0,0,0.48424543946932
3,2013,2,6,"2013-02-06",0.358467243510507,0.00370755301501009,0.00287429668512579,0.897959183673469,0.291208791208791,0.30952380952381,0.289340101522843,0.258536585365854,0.453333333333333,0.0002000200020002,0,0.492537313432836
4,2019,5,30,"2019-05-30",0.562422744128554,0.00554633941598545,0.00224172946098614,0.846938775510204,0.307692307692308,0.30952380952381,0,0.478048780487805,0.669333333333333,0.0042004200420042,1,0.590381426202322
4,2015,5,14,"2015-05-14",0.595797280593325,0.00465692642855715,0.00401735675681675,1,0.335164835164835,0.30952380952381,0,0.596341463414634,0.626666666666667,0,0,0.638474295190713
4,2020,7,30,"2020-07-30",0.84796044499382,0.0078648092259109,0.00251917122595968,0.357142857142857,0.346153846153846,0.30952380952381,0,0.791463414634146,0.96,0,1,0.0514096185737977
4,2019,8,15,"2019-08-15",0.776266996291718,0.00714528411248576,0.00291868736752155,0.857142857142857,0.423076923076923,0.30952380952381,0.306260575296108,0.70609756097561,0.866666666666667,0,0,0.482587064676617
7,2016,8,21,"2016-08-21",0.772558714462299,0.00702536326024824,0.00282990600273003,0.959183673469388,0.450549450549451,0.30952380952381,0,0.70609756097561,0.866666666666667,0,0,0.402985074626866
5,2018,7,27,"2018-07-27",0.800988875154512,0.00767493454320149,0.00297417572051626,0.193877551020408,0.384615384615385,0.30952380952381,0,0.70609756097561,0.933333333333333,0,1,0.802653399668325
7,2013,9,1,"2013-09-01",0.802224969097651,0.0074950532648452,0.00259685492015226,0.744897959183673,0.510989010989011,0.30952380952381,0,0.70609756097561,0.918666666666667,0,0,0.349917081260365
7,2015,6,14,"2015-06-14",0.755253399258344,0.00601602942058242,0.00312954310890145,1,0.445054945054945,0.30952380952381,0.269035532994924,0.70609756097561,0.813333333333333,0,0,0.512437810945274
4,2013,7,11,"2013-07-11",0.815822002472188,0.00763496092578898,0.00250807355536073,0.479591836734694,0.478021978021978,0.30952380952381,0.321489001692047,0.70609756097561,0.948,0.0001000100010001,0,0.466003316749585
1,2020,7,20,"2020-07-20",0.80593325092707,0.0076049807127296,0.00250807355536073,0.193877551020408,0.478021978021978,0.30952380952381,0,0.70609756097561,0.918666666666667,1,1,0.0199004975124378
3,2019,1,23,"2019-01-23",0.318912237330037,0.00304798832770372,0.00450565426317015,0.938775510204082,0.412087912087912,0.30952380952381,0,0.29390243902439,0.134666666666667,0,0,0.470978441127695
3,2020,12,9,"2020-12-09",0.365883807169345,0.00328783003217876,0.0020974597431999,0.959183673469388,0.461538461538461,0.30952380952381,0.424703891708968,0.318292682926829,0.426666666666667,0.0001000100010001,0,0.0182421227197347
2,2015,3,10,"2015-03-10",0.379480840543881,0.00369755961065697,0.00405064976861357,0.989795918367347,0.285714285714286,0.30952380952381,0,0.318292682926829,0.348,0,0,0.522388059701492
7,2019,5,5,"2019-05-05",0.508034610630408,0.00525653068974477,0.00248587821416284,0.673469387755102,0.483516483516483,0.30952380952381,0.306260575296108,0.513414634146341,0.64,0.0008000800080008,1,0.431177446102819
6,2019,5,4,"2019-05-04",0.562422744128554,0.00571622728998861,0.00264124560254802,0.418367346938775,0.307692307692308,0.30952380952381,0,0.513414634146341,0.614666666666667,0.0008000800080008,1,0.470978441127695
1,2015,11,9,"2015-11-09",0.563658838071693,0.00443707153278836,0.00451675193376911,1,0.39010989010989,0.30952380952381,0,0.513414634146341,0.6,0,0,0.57379767827529
7,2015,10,25,"2015-10-25",0.632880098887515,0.00583614814222613,0.00350686390926545,0.969387755102041,0.335164835164835,0.30952380952381,0,0.537804878048781,0.678666666666667,0,0,0.419568822553897
4,2015,4,16,"2015-04-16",0.501854140914709,0.00351767833230068,0.00451675193376911,1,0.428571428571429,0.30952380952381,0.289340101522843,0.537804878048781,0.532,0,0,0.482587064676617
1,2013,4,8,"2013-04-08",0.546353522867738,0.00482681430256031,0.00322942214429192,0.908163265306122,0.472527472527473,0.30952380952381,0,0.537804878048781,0.588,0,0,0.519071310116086
7,2015,12,13,"2015-12-13",0.590852904820766,0.00535646473327604,0.00355125459166121,0.806122448979592,0.368131868131868,0.30952380952381,0,0.537804878048781,0.626666666666667,0,0,0.464344941956882
2,2019,1,15,"2019-01-15",0.291718170580964,0.00253832470569424,0.00316283612069827,1,0.362637362637363,0.30952380952381,0,0.208536585365854,0.318666666666667,0,0,0.5787728026534
5,2015,3,20,"2015-03-20",0.302843016069221,0.00198868746627226,0.00423931016879558,0.897959183673469,0.302197802197802,0.30952380952381,0.269035532994924,0.208536585365854,0.318666666666667,0,0,0.499170812603648
2,2016,3,8,"2016-03-08",0.477132262051916,0.00431715068055084,0.00341808254447391,0.877551020408163,0.423076923076923,0.30952380952381,0,0.403658536585366,0.374666666666667,0,0,0.601990049751244
4,2013,12,5,"2013-12-05",0.464771322620519,0.00471688685467591,0.00360674294465592,0.826530612244898,0.362637362637363,0.30952380952381,0.338409475465313,0.403658536585366,0.426666666666667,0,1,0.504145936981758
4,2020,3,12,"2020-03-12",0.430160692212608,0.00419722982831331,0.00367332896824957,0.908163265306122,0.368131868131868,0.30952380952381,0,0.403658536585366,0.438666666666667,0,0,0.310116086235489
1,2015,4,6,"2015-04-06",0.46229913473424,0.00427717706313833,0.00413943113340509,0.948979591836735,0.32967032967033,0.30952380952381,0,0.403658536585366,0.453333333333333,0,1,0.399668325041459
2,2014,3,18,"2014-03-18",0.199011124845488,0.00199868087062539,1,1,0.21978021978022,0.30952380952381,0.253807106598985,0.214634146341463,0.189333333333333,0,0,0.467661691542289
5,2012,11,2,"2012-11-02",0.524103831891224,0.0042671836587852,0.00159806456624754,1,0.241758241758242,0.30952380952381,0.424703891708968,0.434146341463415,0.64,0,0,0.126036484245439
3,2014,1,29,"2014-01-29",0.179233621755253,0.00170887214438471,0.0035734499328591,0.622448979591837,0.401098901098901,0.333333333333333,0,0.109756097560976,0.254666666666667,0.0002000200020002,0,0.630182421227197
3,2019,2,20,"2019-02-20",0.258343634116193,0.00168888533567845,0.00500504944012251,1,0.379120879120879,0.333333333333333,0.306260575296108,0.146341463414634,0.292,0,0,0.57379767827529
2,2013,2,5,"2013-02-05",0.283065512978986,0.00232846321427858,0.00284100367332897,0.775510204081633,0.406593406593407,0.333333333333333,0.306260575296108,0.170731707317073,0.386666666666667,0,0,0.492537313432836
5,2014,2,7,"2014-02-07",0.275648949320148,0.00223852257510043,0.00379540334483792,1,0.450549450549451,0.333333333333333,0.321489001692047,0.170731707317073,0.348,0,0,0.673300165837479
1,2013,1,28,"2013-01-28",0.265760197775031,0.00174884576179721,0.00442797056897758,0.877551020408163,0.362637362637363,0.333333333333333,0.338409475465313,0.170731707317073,0.318666666666667,0,0,0.39469320066335
1,2019,2,11,"2019-02-11",0.30778739184178,0.00210860831850978,0.00417272414520191,1,0.401098901098901,0.333333333333333,0.306260575296108,0.195121951219512,0.348,0,0,0.495854063018242
5,2014,12,5,"2014-12-05",0.414091470951792,0.00343773109747567,0.0050827331343151,0.979591836734694,0.467032967032967,0.333333333333333,0.387478849407783,0.341463414634146,0.453333333333333,0,0,0.669983416252073
7,2019,2,17,"2019-02-17",0.310259579728059,0.00274818619710991,0.00309625009710462,1,0.373626373626374,0.333333333333333,0.372250423011844,0.341463414634146,0.36,0.0001000100010001,0,0.281923714759536
5,2019,2,22,"2019-02-22",0.401730531520396,0.00327783662782564,0.00369552430944744,1,0.434065934065934,0.333333333333333,0,0.341463414634146,0.438666666666667,0.002000200020002,0,0.459369817578773
1,2020,2,17,"2020-02-17",0.404202719406675,0.00360761897147882,0.00361784061525486,1,0.351648351648352,0.333333333333333,0,0.365853658536585,0.438666666666667,0,0,0.116086235489221
3,2018,3,28,"2018-03-28",0.427688504326329,0.00395738812383827,0.00327381282668768,1,0.510989010989011,0.333333333333333,0,0.365853658536585,0.438666666666667,0,0,0.597014925373134
2,2020,2,4,"2020-02-04",0.449938195302843,0.00460695940679152,0.00235270616697556,0.918367346938775,0.373626373626374,0.333333333333333,0,0.365853658536585,0.453333333333333,0,1,0.323383084577114
1,2018,4,2,"2018-04-02",0.394313967861557,0.00378750024983511,0.00329600816788557,0.806122448979592,0.417582417582418,0.333333333333333,0,0.390243902439024,0.468,0.0001000100010001,1,0.485903814262023
4,2018,4,12,"2018-04-12",0.457354758961681,0.00451701876761338,0.00337369186207815,1,0.494505494505495,0.333333333333333,0,0.390243902439024,0.412,0,0,0.565505804311774
3,2019,2,6,"2019-02-06",0.411619283065513,0.00381748046289449,0.00348466856806756,0.989795918367347,0.489010989010989,0.333333333333333,0.269035532994924,0.390243902439024,0.468,0,0,0.57379767827529
5,2014,4,4,"2014-04-04",0.415327564894932,0.00365758599324446,1,1,0.263736263736264,0.333333333333333,0.321489001692047,0.390243902439024,0.453333333333333,0,0,0.585406301824212
7,2014,4,27,"2014-04-27",0.452410383189122,0.00428717046749146,0.0026079525907512,0.989795918367347,0.21978021978022,0.333333333333333,0.289340101522843,0.390243902439024,0.506666666666667,0.0037003700370037,0,0.298507462686567
2,2015,12,1,"2015-12-01",0.42398022249691,0.00393740131513201,0.00421711482759769,0.928571428571429,0.39010989010989,0.333333333333333,0.338409475465313,0.390243902439024,0.426666666666667,0,0,0.791044776119403
7,2013,12,1,"2013-12-01",0.4610630407911,0.00416724961525393,0.00412833346280616,0.979591836734694,0.554945054945055,0.333333333333333,0,0.390243902439024,0.36,0,0,0.250414593698176
2,2016,1,12,"2016-01-12",0.336217552533993,0.00257829832310675,0.0029297850381205,1,0.39010989010989,0.333333333333333,0,0.390243902439024,0.292,0,0,0.61028192371476
1,2015,1,12,"2015-01-12",0.433868974042027,0.00422721004137269,0.00436138454538392,0.76530612244898,0.302197802197802,0.333333333333333,0.505922165820643,0.414634146341463,0.306666666666667,0,1,0.51575456053068
2,2016,2,2,"2016-02-02",0.46229913473424,0.00388743429336638,0.00360674294465592,1,0.313186813186813,0.333333333333333,0,0.414634146341463,0.48,0.0007000700070007,0,0.733001658374793
6,2013,12,21,"2013-12-21",0.516687268232386,0.00522655047668539,0.00302966407351097,0.540816326530612,0.450549450549451,0.333333333333333,0,0.414634146341463,0.453333333333333,0,0,0.538971807628524
3,2018,10,31,"2018-10-31",0.495673671199011,0.00424719685007895,0.00334039885028133,1,0.32967032967033,0.333333333333333,0.338409475465313,0.439024390243902,0.453333333333333,0,0,0.625207296849088
