"day","year","mo","da","collision_date","temp","dewp","slp","visib","wdsp","mxpsd","gust","max","min","prcp","fog","NUM_COLLISIONS"
6,2015,9,19,"2015-09-19",70.4,66.2,1015.3,6.6,5.2,12,0,77,63,0.01,1,0.698393876333533
7,2015,7,19,"2015-07-19",71.4,67.9,1011.9,6.9,9,12,0,77,64,0,1,-0.263968767562325
3,2013,7,10,"2013-07-10",71.1,69.7,1015.5,1.9,7.1,12,0,77,69.1,0,1,0.339695072699622
1,2015,6,22,"2015-06-22",67.1,62.7,1012,6.2,6.2,12,0,77,59,1.8,1,1.73949528200269
6,2012,7,21,"2012-07-21",68.1,58.5,1018.3,9.8,4.1,12,0,77,57.9,0.43,0,-0.412697539800776
7,2013,7,21,"2013-07-21",72.8,69.1,1012.6,6.6,5.3,12,0,77,66.9,0.04,0,-1.12134639576045
3,2019,9,4,"2019-09-04",66.6,64.8,1015.1,6.6,7.7,12,0,77,57.9,0,1,0.217212554385604
6,2017,8,12,"2017-08-12",65.9,65.8,1016.4,4.2,5.8,12,0,77,60.1,0.07,1,-0.430195042417065
5,2020,6,26,"2020-06-26",66.7,61.7,1014.8,9.6,7.8,12,0,77,61,0,0,-2.08370903965631
3,2016,8,24,"2016-08-24",70.1,63.3,1024.3,10,8.5,12,0,77,63,0,0,0.523418850170649
4,2015,7,2,"2015-07-02",68.7,62.5,1011.7,7.1,7,12,0,77,61,0,0,0.243458808310036
5,2020,9,4,"2020-09-04",72.8,68.3,1009.8,8.3,7.4,12,0,81,66.9,0.31,1,-1.68126647948168
2,2020,8,11,"2020-08-11",75.4,71.9,1016.1,7.8,9.1,12,0,81,70,0,0,-2.25868406581919
7,2016,8,28,"2016-08-28",67.7,61.7,1024.1,8.7,5.8,12,0,81,57.9,0,1,-0.141486249248307
7,2018,8,5,"2018-08-05",74.3,70.4,1019.6,8.8,7.1,12,0,81,69.1,0.05,0,-0.0190037309342888
2,2015,8,25,"2015-08-25",72.8,68.7,1012.4,9.7,7.4,12,0,81,66.9,0.01,0,0.173468797844883
3,2015,9,9,"2015-09-09",75.8,71,1013.9,7.6,10.3,12,18.1,81,71.6,0,1,1.44203773752579
2,2012,8,21,"2012-08-21",72.8,57.2,1015.5,10,2.5,12,0,81,60.8,0,0,-0.815140099975408
3,2015,8,5,"2015-08-05",74.5,68.8,1011.2,7.6,7.8,12,0,81,68,0.02,1,0.383438829240343
6,2020,8,22,"2020-08-22",72.3,67.6,1013.3,9.7,8.3,12,0,81,61,0,0,-2.16244780142961
2,2018,3,20,"2018-03-20",32.5,17.5,1013.5,10,9.1,12,0,37,26.1,0,0,0.190966300461171
3,2014,12,31,"2014-12-31",26.9,8.3,1025.3,9.9,7.5,12,0,37,21.9,0,0,-0.998863877446435
4,2015,1,22,"2015-01-22",35.5,30.5,1021,8.4,8.4,12,0,39,25,0.13,0,-0.587672565963659
6,2014,12,20,"2014-12-20",38.2,30.8,1020.7,10,8.3,12,15.9,43,34,0,0,-0.613918819888092
3,2012,12,12,"2012-12-12",40.1,23.6,1026,10,3.3,12,19,43,33.8,0.01,0,-0.220225011021605
4,2018,1,11,"2018-01-11",38.5,38,1030.1,10,8.6,12,0,45,21.9,0,0,1.05709267996744
1,2015,12,14,"2015-12-14",52.6,48.2,1016.4,6.7,7.9,12,0,57,50,0,1,0.540916352786938
2,2014,11,11,"2014-11-11",51,47.2,1020.7,9.5,8.2,12,0,59,39,0,1,-0.718903835585822
7,2020,10,18,"2020-10-18",54.7,40,1032.3,10,8.4,12,19,61,46,0,0,-2.36366908151692
5,2013,4,26,"2013-04-26",49.5,37.8,1026.9,9.5,6.5,12,0,61,37.9,0.06,0,0.873368902496416
4,2016,5,19,"2016-05-19",53.9,44.5,1019.1,10,6.7,12,15,63,45,0.05,0,1.03959517735115
2,2013,10,15,"2013-10-15",53.9,47.3,1023.8,10,6.3,12,0,63,41,0.01,0,0.348443824007766
4,2017,6,8,"2017-06-08",52.7,45.2,1016.5,9.2,5.5,12,0,63,39.9,0.01,0,0.742137632874253
7,2017,5,28,"2017-05-28",51.8,46.1,1015.5,9.4,6.1,12,0,63,45,0,0,-0.885130110440561
4,2017,4,27,"2017-04-27",52.9,50.7,1011.6,3,5.3,12,0,63,48,0.06,1,0.98710266950229
7,2013,5,19,"2013-05-19",56.3,49.4,1027.4,9.3,6.6,12,0,63,46.9,0,0,-0.27271751887047
5,2017,6,2,"2017-06-02",58.2,48.2,1013.4,8.3,8.2,12,0,66,52,0,1,1.41579148360135
2,2013,6,18,"2013-06-18",60.9,58.6,1012.9,3.1,4.9,12,22.9,66,57.2,0.07,1,0.330946321391478
3,2020,11,11,"2020-11-11",61.4,58.9,1020.2,9,10.4,12,0,66,51.1,0,0,-2.40741283805765
3,2016,5,11,"2016-05-11",55.6,42.2,1020.2,10,7.6,12,0,66,39.9,0,0,1.08333893389188
6,2019,9,28,"2019-09-28",63.8,59.3,1020.9,10,8.2,12,0,70,54,0,0,-0.3777025345682
7,2015,9,27,"2015-09-27",59.4,50.9,1031.1,10,7,12,15.9,70,48,0,0,-0.718903835585822
1,2018,10,1,"2018-10-01",62,56.1,1026.4,10,5.4,12,0,70,51.1,0,0,0.0684837821471528
6,2016,5,14,"2016-05-14",59.4,54,1006.2,6.9,8.1,12,0,70,45,0.1,1,0.120976289996018
5,2016,5,20,"2016-05-20",56.4,47.9,1021.7,10,6.6,12,0,70,46,0,0,1.80948529246784
6,2017,9,9,"2017-09-09",63.1,57,1021.1,10,7.5,12,0,70,54,0,0,0.287202564850757
3,2014,10,15,"2014-10-15",64.9,62.1,1021,9.9,9.5,12,0,70,61,0.01,0,-0.00150622831800049
4,2014,9,4,"2014-09-04",69.4,60.8,1020.5,9.9,5.2,12,0,82,59,0,0,1.32830397051991
7,2015,8,16,"2015-08-16",74.3,68.8,1019.1,9.5,8.5,12,0,82,70,0,0,-0.202727508405316
4,2016,8,18,"2016-08-18",71.5,65.7,1015.5,9.9,6.1,12,0,82,64.9,0,0,0.523418850170649
3,2018,8,8,"2018-08-08",74.6,73.6,1013.9,5.9,8.1,12,0,82,70,0,1,0.707142627641677
3,2015,7,29,"2015-07-29",76,69.9,1014.2,5.4,6.8,12,0,86,68,0,1,0.470926342321784
7,2018,7,1,"2018-07-01",70.8,66.4,1016.2,8.8,5.9,12,0,86,62.1,0,0,-0.10649124401573
6,2018,6,16,"2018-06-16",62.8,56,1014.9,9.3,8.2,12,0,75,51.1,0.01,0,0.890866405112704
7,2012,8,19,"2012-08-19",68.7,55,1014.2,10,1.3,12,0,75,62.1,0.23,0,-0.94637136959757
2,2018,7,24,"2018-07-24",69.2,68.1,1025.8,5.7,9.8,12,0,75,66,0,1,0.689645125025388
3,2014,8,27,"2014-08-27",67.5,64.7,1016.3,6.5,7.3,12,0,75,53.1,0.02,1,-0.325210026719335
6,2016,6,25,"2016-06-25",62.1,52.1,1021.7,10,8,12,18.1,75,53.1,0,0,0.98710266950229
2,2014,8,12,"2014-08-12",67.2,62.2,1020.2,10,7.8,12,0,75,57,0.01,0,-0.73640133820211
7,2013,8,25,"2013-08-25",64,54.6,1026.6,10,6.7,12,0,75,50,0,0,-1.01636138006272
7,2019,9,15,"2019-09-15",68.2,65.3,1020.4,8.8,8.2,12,0,75,52,0.02,0,0.25220755961818
5,2016,9,23,"2016-09-23",66.3,62.1,1016.5,9.5,5.8,12,0,79,55.9,0,1,2.07194783171217
5,2015,8,7,"2015-08-07",71.2,61.9,1013.1,10,7.4,12,0,79,64,0,0,1.31955521921177
3,2019,7,31,"2019-07-31",72.9,70.9,1017.2,5.6,7,12,0,79,68,0,1,0.25220755961818
2,2019,6,25,"2019-06-25",61.5,59.5,1013.4,6,8.5,12,0,79,57.9,0,1,0.759635135490542
3,2017,7,19,"2017-07-19",71.6,70.3,1016.5,4.2,7.6,12,0,79,66,0,1,1.5032789966828
7,2012,7,29,"2012-07-29",71.7,66.1,1015.1,9.4,3.2,12,15.9,79,66.9,0.18,0,-1.74250773863869
5,2016,8,26,"2016-08-26",73.4,70,1016.1,9.7,10.1,12,0,79,68,0,0,1.58201775845609
4,2012,9,6,"2012-09-06",73.2,65.3,1011.3,9.7,2.3,12,0,79,62.6,0.59,0,-0.027752482242433
3,2017,2,22,"2017-02-22",40.6,35.2,1018,9.7,7.8,12,0,46.9,32,0,0,-0.858883856516129
1,2014,1,13,"2014-01-13",38.6,31.2,1018.7,9.2,7.7,12,0,46.9,28.9,0.01,0,-0.0627474874750096
7,2017,11,12,"2017-11-12",35.8,29.8,1032.6,10,5,12,0,46.9,24.1,0,0,-0.31646127541119
7,2018,1,21,"2018-01-21",39.7,31.7,1018.2,10,7.2,12,0,48.9,28,0,0,-1.37506018369663
2,2014,3,11,"2014-03-11",41.3,34.1,1002.9,8.3,9,12,18.1,48.9,32,0,0,-0.570175063347371
1,2014,4,7,"2014-04-07",43.4,30,9999.9,10,5.4,12,18.1,55.4,32,0,0,-0.368953783260055
6,2013,11,30,"2013-11-30",31.3,15.4,1038.9,10,6.5,12,0,37.9,25,0,0,-0.84138635389984
1,2018,12,24,"2018-12-24",35.2,29.1,1017.2,9.5,4.9,12,0,39.9,28.9,0,0,0.0422375282227203
3,2015,2,4,"2015-02-04",28.1,18.4,1024.9,10,7.6,12,0,39.9,14,0,0,0.0859812847634411
7,2019,11,3,"2019-11-03",51,36.8,1016.8,10,7.5,12,0,55.9,36,0,0,-0.84138635389984
1,2019,11,4,"2019-11-04",48.1,30,1026.3,10,7.5,12,0,55.9,42.1,0,0,0.418433834472919
1,2018,4,23,"2018-04-23",46.4,33.6,1030.7,10,7.1,12,15.9,57.9,35.1,0,0,0.873368902496416
4,2016,7,21,"2016-07-21",70.4,63.4,1020.2,10,7.4,12,0,80.1,60.1,0,0,1.36329897575249
5,2015,7,24,"2015-07-24",71.7,60.3,1012.2,10,7.5,12,0,80.1,62.1,0,0,-0.745150089510254
5,2020,7,31,"2020-07-31",73.7,70.8,1009.8,6.3,5.1,12,0,80.1,71.1,99.99,1,-2.03121653180745
2,2019,7,30,"2019-07-30",73,71.1,1016.3,6.6,7.8,12,0,80.1,69.1,0,1,0.549665104095082
1,2018,5,21,"2018-05-21",60.9,51,1019,9.5,8.7,12,0,69.1,52,0.03,0,0.444680088397352
5,2019,9,20,"2019-09-20",58.8,50.6,1022.2,10,6.6,12,0,69.1,45,0,0,0.98710266950229
4,2013,6,20,"2013-06-20",60.6,53.1,1023.9,9.6,5.6,12,0,69.1,52,0.1,0,0.925861410345281
5,2018,9,21,"2018-09-21",60.6,54.6,1024.2,10,6.9,12,0,69.1,53.1,0,0,1.22331895482218
3,2018,6,20,"2018-06-20",62.8,58.8,1011.4,7.9,5.2,12,0,78.1,52,0,1,1.07459018258373
5,2016,5,27,"2016-05-27",60,55.8,1020,6.5,8.2,12,0,78.1,55.9,0,1,1.67825402284568
5,2020,8,28,"2020-08-28",70.6,65.3,1008.2,9.9,6.9,12,0,78.1,63,0.05,0,-2.35492033020878
7,2017,7,16,"2017-07-16",69.3,67.7,1013.7,5.8,7.1,12,0,78.1,60.1,0,1,-0.52643130680665
2,2019,8,13,"2019-08-13",71.2,68.7,1011.2,7.9,8.4,12,0,78.1,66,99.99,0,-0.928873866981282
7,2020,8,9,"2020-08-09",71.5,66.9,1019.9,9.3,7,12,0,78.1,64.9,0,0,-2.5561416102961
4,2019,7,25,"2019-07-25",69.5,61.4,1017.7,10,5.8,12,0,78.1,61,0,0,0.260956310926324
3,2018,6,27,"2018-06-27",62.7,59.1,1021,10,9.3,12,0,71.1,50,0,0,-0.307712524103046
6,2013,6,22,"2013-06-22",63.4,58.5,1024.6,10,8.2,12,0,71.1,59,0,0,0.208463803077459
5,2020,7,17,"2020-07-17",62.6,59,1023,9.9,7.5,12,0,71.1,55,0,0,-2.33742282759249
5,2018,6,15,"2018-06-15",59,54,1011.3,9.3,6.2,12,0,71.1,54,0,0,1.33705272182806
5,2015,7,31,"2015-07-31",76.7,68.5,1009.5,8.5,8.5,12,17.1,87.1,71.1,0,0,1.55577150453166
6,2019,7,20,"2019-07-20",76.2,72.3,1009.2,6.1,9.1,12,0,87.1,64.9,0,1,0.0947300360715853
1,2019,7,22,"2019-07-22",76.5,70.8,1009.8,9.5,7,12,0,87.1,69.1,0,0,0.575911358019514
4,2014,1,9,"2014-01-09",23.5,8.3,1034.2,10,7.9,12,20,28.9,12,0,0,-0.123988746632019
5,2012,12,7,"2012-12-07",38.8,30.9,1022.7,7.9,1.9,12,0,48.2,26.6,0,0,1.21457020351404
3,2014,6,4,"2014-06-04",55.2,51.2,1011.4,7.6,8.3,12,0,64.9,51.1,0,1,0.0597350308390087
7,2016,10,2,"2016-10-02",61.3,59.2,1017.8,4.4,9,12,0,64.9,59,1.22,1,-0.780145094742831
6,2012,10,27,"2012-10-27",61.9,53.9,1017,9.6,4.3,12,16.9,64.9,42.8,0,0,-0.447692545033353
6,2017,7,22,"2017-07-22",74,67.2,1010.5,8.8,7.1,12,0,84.9,68,0,0,0.637152617176523
5,2020,8,7,"2020-08-07",69,65.6,1020.6,6.5,5.2,12,17.1,84.9,63,0,1,-2.08370903965631
4,2017,7,20,"2017-07-20",74.7,70.6,1013.9,5.3,7.7,12,0,84.9,66.9,0,1,1.73949528200269
1,2018,7,9,"2018-07-09",60.9,53.6,1023.2,10,6.7,12,0,73.9,50,0,0,0.847122648571983
6,2014,6,7,"2014-06-07",65.6,54,1012.5,9.9,8.6,12,0,73.9,57,0,0,0.418433834472919
7,2014,8,17,"2014-08-17",68.3,64.7,1011.1,8.3,6.8,12,17.1,73.9,59,0.06,1,-0.867632607824273
2,2015,10,13,"2015-10-13",64.4,61.2,1003.5,6.5,8.3,12,0,73.9,50,0.18,1,1.30205771659548
5,2018,9,14,"2018-09-14",64.9,60.7,1024.2,9.2,7.1,12,0,73.9,59,0.01,1,0.952107664269713
6,2019,7,6,"2019-07-06",68.9,67.6,1013.9,1.5,7.5,12,0,73.9,59,0,1,-0.911376364364993
2,2014,6,24,"2014-06-24",60,51.9,1022,10,5.3,12,0,66.9,53.1,0,0,0.497172596246217
3,2013,10,23,"2013-10-23",52.5,44.6,1005.8,9.8,7.9,12,0,66.9,48,0,0,-0.150235000556451
1,2016,6,20,"2016-06-20",61.4,55.9,1022.8,10,8.6,12,0,66.9,54,0,0,1.48578149406651
1,2019,10,14,"2019-10-14",57.7,55.9,1015.7,7.1,6.5,12,0,66.9,48,0.25,1,-1.53253770724323
7,2015,8,2,"2015-08-02",75.9,64.8,1011.7,9,7.8,12,0,82.9,66,0,0,-0.220225011021605
2,2015,8,18,"2015-08-18",74.5,71,1017.7,8.8,8.8,12,0,82.9,70,0,1,0.418433834472919
1,2015,8,17,"2015-08-17",74.1,70.4,1018.5,7.6,8,12,0,82.9,70,0,0,0.14722254392045
2,2015,9,29,"2015-09-29",69.3,65.6,1020.1,8.5,7.8,12,0,75.9,61,0,0,-0.158983751864595
2,2017,8,1,"2017-08-01",68.2,64.8,1017.1,10,8.6,12,0,75.9,50,0,0,1.13583144174074
7,2020,9,6,"2020-09-06",67.3,60.5,1022.3,10,6.9,12,0,75.9,59,0,0,-2.46865409721465
7,2013,8,4,"2013-08-04",69.4,61.9,1009.8,9,8.3,12,19,75.9,60.1,0.25,0,-1.06010513660344
3,2016,8,31,"2016-08-31",70.4,65.7,1016,10,9.1,12,0,75.9,59,0,0,0.750886384182398
4,2014,7,3,"2014-07-03",69.1,67.3,1015.3,1.8,8.5,12,0,75.9,66,0,1,1.44203773752579
3,2019,8,14,"2019-08-14",71.1,68.7,1009.9,8.6,6.8,12,0,75.9,66,99.99,0,-0.333958778027479
4,2020,9,24,"2020-09-24",66.2,56.9,1013.2,10,8.2,12,0,75.9,55,0,0,-2.43365909198208
5,2013,9,6,"2013-09-06",60.3,47.8,1021.1,10,5.3,12,0,75.9,52,0,0,-0.447692545033353
7,2020,2,2,"2020-02-02",38.5,33,1000.4,9.3,7.9,12,0,42.1,35.6,0,0,-1.61127646901653
1,2012,12,24,"2012-12-24",37,19.8,1016.1,10,3,12,22,42.1,28.9,0,0,-0.500185052882218
6,2019,3,9,"2019-03-09",35.1,22.7,1025.1,10,7.4,12,0,44.1,19.9,0,0,-0.456441296341497
7,2016,2,7,"2016-02-07",38.7,30.1,1022.3,10,6.7,12,0,44.1,28,0,0,-1.33131642715591
6,2020,2,1,"2020-02-01",39.7,35.2,1015.9,9.9,7.2,12,0,44.1,37,0.04,0,-1.45379894546993
4,2013,10,31,"2013-10-31",54.8,50.9,1021.4,9.1,6,12,0,62.1,34,0,0,0.348443824007766
5,2020,11,27,"2020-11-27",54,50.8,1016,5.4,4.4,12,0,62.1,43,0.48,1,-2.59113661552867
4,2014,5,8,"2014-05-08",52,43.4,1022.3,9.6,7.5,12,0,62.1,46,0,0,0.182217549153027
5,2014,5,23,"2014-05-23",54.9,48.6,1012.4,10,7.3,12,15.9,62.1,50,0.02,0,0.742137632874253
3,2014,5,7,"2014-05-07",57.7,33.4,9999.9,10,8.1,12,17.1,62.6,50,0,0,0.243458808310036
3,2018,1,3,"2018-01-03",25.6,18.3,1025.1,10,6.7,12,0,35.1,10.9,0,0,0.610906363252091
1,2014,12,29,"2014-12-29",41.2,27.8,1017.9,9.9,8.4,12,18.1,51.1,36,0.01,0,-1.43630144285364
5,2016,11,25,"2016-11-25",48.6,43.1,1023.9,10,6.9,12,0,51.1,34,0,0,-1.0513563852953
3,2016,4,27,"2016-04-27",45,36.9,1011.9,10,7.8,12,0,51.1,41,0.24,0,-0.570175063347371
7,2016,1,17,"2016-01-17",40.2,32.3,1007.3,9.2,7.7,12,18.1,51.1,36,0.77,0,-1.08635139052788
1,2012,9,24,"2012-09-24",59,40.4,1020,10,3.3,12,20,66.2,53.1,0,0,-0.115239995323875
7,2013,7,28,"2013-07-28",69.8,68,1015.8,5.7,6.5,12,22.9,75.2,66.2,0.12,1,-0.788893846050975
5,2014,6,6,"2014-06-06",62.4,55.6,9999.9,9.3,7.6,12,19,75.2,51.8,0,0,1.46828399145022
3,2015,2,18,"2015-02-18",30.6,24.5,1010.4,10,8.8,13,0,36,16,0,0,0.444680088397352
4,2015,1,29,"2015-01-29",29.2,20.9,1022.9,10,8.5,13,20,36,19,0,0,-0.491436301574074
5,2019,4,12,"2019-04-12",43.8,35.3,1027,10,8.4,13,0,48,35.1,0,0,0.98710266950229
3,2014,4,2,"2014-04-02",43.3,23.9,9999.9,10,8.2,13,19,50,26.6,0,0,-0.491436301574074
6,2018,5,12,"2018-05-12",48.9,46.2,1021.1,9.5,7.3,13,0,52,45,0,0,0.234710057001892
6,2013,3,30,"2013-03-30",44.5,35.1,1017.4,10,7,13,17.1,52,37.9,0.02,0,-0.543928809422939
1,2017,4,3,"2017-04-03",43,31.7,1018,10,6.9,13,0,54,32,0,0,0.619655114560235
5,2013,10,25,"2013-10-25",48,30.2,1015.2,10,9.2,13,21,54,43,0,0,0.628403865868379
2,2019,4,30,"2019-04-30",45.6,40.5,1024.6,8.3,7.6,13,0,54,42.1,0.31,0,0.103478787379729
1,2014,10,6,"2014-10-06",55.7,42.6,1018.6,10,6.9,13,0,64,45,0,0,0.558413855403226
3,2019,10,30,"2019-10-30",57.8,54.9,1025.6,8.4,7.9,13,0,64,53.1,0,0,0.173468797844883
3,2013,5,22,"2013-05-22",57.8,55.1,1013.8,2.5,7.1,13,17.1,64,53.1,0,1,-0.0452499848587213
4,2019,5,16,"2019-05-16",53.3,47.6,1010.2,10,8.2,13,0,64,43,0,0,0.584660109327658
6,2014,4,12,"2014-04-12",50.1,40.8,1019.1,8.5,8.6,13,0,64,43,0,0,0.024740025606432
6,2017,9,30,"2017-09-30",56.3,50.9,1020,9.8,8.3,13,0,64,48,0,0,-0.220225011021605
6,2018,10,13,"2018-10-13",53.2,44.9,1008.5,10,7.9,13,21,68,48.9,2.37,0,0.0159912742982878
7,2013,9,15,"2013-09-15",61.2,50.7,1019.4,10,6.6,13,17.1,68,51.1,0,0,-0.867632607824273
7,2019,4,14,"2019-04-14",50.8,48.7,1014.4,2.7,7.7,13,0,68,45,0.04,1,-1.03385888267901
2,2020,11,10,"2020-11-10",57.2,54.5,1022.8,5.7,8.2,13,0,68,46.9,0,1,-2.03121653180745
6,2013,9,21,"2013-09-21",63.6,60.3,1015.6,9.9,7.8,13,0,72,54,0.01,1,-0.255220016254181
6,2018,9,29,"2018-09-29",62.3,56.3,1020,9.8,6.6,13,0,72,53.1,0.23,0,0.25220755961818
1,2019,9,30,"2019-09-30",56.3,48.8,1026.3,10,7.8,13,0,72,48,0,0,-1.22633141145818
6,2019,6,1,"2019-06-01",55.3,53.2,1010.9,6.2,6,13,0,72,48.9,0.15,1,-0.158983751864595
6,2013,6,15,"2013-06-15",62.4,52.3,1011,10,7.4,13,0,72,52,0.14,0,0.182217549153027
3,2017,7,26,"2017-07-26",63.6,58,1022.4,10,7.4,13,0,72,55,0,0,0.523418850170649
3,2018,10,10,"2018-10-10",66.2,64.9,1021.4,3.9,9.1,13,0,72,57.9,0,1,1.16207769566517
7,2013,6,9,"2013-06-09",63.6,57.2,1019.3,6.9,8.1,13,0,72,53.1,0.01,1,-0.368953783260055
4,2019,9,26,"2019-09-26",64.7,61.4,1010.9,9.9,8,13,0,72,57,0,0,0.610906363252091
6,2012,8,25,"2012-08-25",75.7,65.2,1023.6,7.3,3.2,13,18.1,84,62.6,0.01,1,-0.885130110440561
3,2012,7,18,"2012-07-18",85.3,69.1,1008.9,7.2,3.7,13,20,100,73,0,1,-0.141486249248307
6,2020,6,27,"2020-06-27",66.6,63.7,1011.2,6.8,7.2,13,0,73,62.1,0,0,-2.64362912337754
4,2014,9,11,"2014-09-11",64.4,60.3,1014.8,9.7,6.4,13,0,73,54,0,0,0.383438829240343
7,2017,9,24,"2017-09-24",65.3,64.3,1016.6,3.7,9.6,13,0,73,60.1,0.05,1,0.103478787379729
4,2016,6,2,"2016-06-02",55.7,53.5,1021.8,6.8,9.3,13,15,73,52,0.01,1,0.943358912961569
1,2020,9,28,"2020-09-28",68.1,66.3,1016,6.3,9.5,13,0,73,62.1,0.18,0,-2.40741283805765
5,2014,8,22,"2014-08-22",63.9,60,1017.7,7.9,7.9,13,19,73,57.9,0.01,1,-0.0627474874750096
2,2013,7,2,"2013-07-02",67.7,65.5,1022.2,4,9.5,13,18.1,73,64.9,0.04,1,0.225961305693748
7,2012,9,16,"2012-09-16",65.1,46.5,1018.9,10,1.9,13,20,73,53.6,0,0,-1.02511013137087
1,2017,9,18,"2017-09-18",65.7,65.5,1020.5,3.4,7.6,13,0,73,60.1,0,1,0.847122648571983
3,2019,9,25,"2019-09-25",63.8,54.6,1009.9,10,9.7,13,17.1,73,59,0,0,0.25220755961818
3,2017,10,11,"2017-10-11",62.1,58.7,1019.7,10,6.9,13,0,77,55.9,0,0,0.46217759101364
6,2014,6,7,"2014-06-07",66.7,55.2,9999.9,10,6,13,0,77,55.4,99.99,0,0.418433834472919
4,2016,9,8,"2016-09-08",68.5,66.8,1012,6.3,9,13,0,77,66,0.01,1,1.24081645743847
6,2020,7,4,"2020-07-04",66.1,63.5,1012.1,5.1,8.9,13,0,77,60.1,0,1,-2.59988536683682
3,2015,8,12,"2015-08-12",71.9,67.4,1008.9,7.2,7.9,13,0,77,64,1.01,1,0.593408860635803
1,2017,7,10,"2017-07-10",68.3,66.1,1018.2,9.6,9,13,0,77,62.1,0,0,0.803378892031263
3,2020,8,12,"2020-08-12",75.3,72.7,1016.6,5.9,9.1,13,0,81,71.1,0,1,-2.46865409721465
6,2016,8,20,"2016-08-20",69.1,62.1,1015.2,10,8.5,13,0,81,63,0,0,0.0334887769145762
3,2015,9,16,"2015-09-16",72.8,61.9,1024.8,10,6.2,13,0,81,64,0,0,1.51202774799094
1,2015,7,20,"2015-07-20",73.4,69.9,1005.9,4.1,9.3,13,0,81,69.1,0,1,1.32830397051991
3,2016,7,6,"2016-07-06",71.8,65.3,1009.9,8.6,6.5,13,0,81,64,1.5,1,0.917112659037137
4,2015,8,27,"2015-08-27",72.3,60.6,1014.9,10,8.5,13,0,81,62.1,0,0,0.339695072699622
3,2016,7,20,"2016-07-20",68.3,55.6,1020.9,10,6.9,13,0,81,60.1,0,0,1.07459018258373
3,2015,1,14,"2015-01-14",32.1,24,1031.2,8,9.6,13,22.9,37,26.1,0.15,0,-0.605170068579948
7,2015,1,11,"2015-01-11",27.1,12.1,1035.5,10,8.8,13,17.1,37,19.9,0,0,-2.04871403442373
3,2015,1,21,"2015-01-21",32.3,17.7,1018.1,10,7.9,13,0,39,25,0,0,-0.701406332969534
2,2016,12,20,"2016-12-20",34.8,25.3,1033.2,10,7,13,0,41,30,0,0,1.25831396005476
6,2015,3,21,"2015-03-21",34.2,31,1016.6,7,8.5,13,0,41,21.9,0.02,0,-0.596421317271804
5,2017,1,6,"2017-01-06",31.7,25.8,1015.2,6.1,8.9,13,0,41,28.9,0.03,1,0.217212554385604
6,2017,3,18,"2017-03-18",34.7,23.9,1024,10,7.5,13,19,43,21.9,0,0,-0.622667571196236
2,2020,1,7,"2020-01-07",39,26.6,1016.6,10,8,13,0,43,24.1,0,0,-1.46254769677808
5,2016,1,15,"2016-01-15",36.5,25.6,1014.8,10,7.2,13,0,45,24.1,0,0,1.28456021397919
3,2017,4,12,"2017-04-12",49.1,45.1,1020.6,8.3,9.9,13,0,55,46,0,0,-0.307712524103046
7,2016,5,1,"2016-05-01",45.2,36.3,1024,9.7,6.1,13,0,55,37,0,0,-0.797642597359119
7,2015,12,6,"2015-12-06",45.4,40.9,1032.5,8.5,6.2,13,0,55,34,0,1,-0.788893846050975
3,2020,11,4,"2020-11-04",46.4,32.9,1031.6,10,7.9,13,0,55,37,0,0,-2.38991533544136
1,2020,1,13,"2020-01-13",42.5,37,1029.6,9.5,9.2,13,0,57,39.9,0.01,0,-0.867632607824273
4,2014,5,22,"2014-05-22",50.3,46.2,1013.1,8.6,6,13,0,57,46,0,1,0.155971295228594
3,2017,5,10,"2017-05-10",48.7,38.4,1015.4,9.9,4.5,13,15.9,57,39.9,0.02,0,0.812127643339407
2,2015,5,19,"2015-05-19",51.4,49.9,1015.7,2.3,8.6,13,0,61,46,0,1,0.269705062234469
4,2017,6,1,"2017-06-01",55.7,53.8,1013.3,3,7.7,13,0,61,51.8,0.01,1,0.689645125025388
6,2014,5,3,"2014-05-03",50.9,41.1,1010.3,9.1,6.4,13,0,61,41,0.01,0,0.129725041304162
2,2013,9,24,"2013-09-24",54.5,42.7,1013,10,8.4,13,19,61,46,0,0,0.348443824007766
1,2017,5,22,"2017-05-22",51.4,40.5,1023.3,9.5,8.2,13,0,63,41,0,0,1.25831396005476
6,2017,10,28,"2017-10-28",55.1,51.2,1019,10,6.7,13,0,63,42.1,0,0,0.348443824007766
5,2013,5,10,"2013-05-10",56.1,51,1014.8,5.7,8.3,13,0,66,51.1,0,1,1.07459018258373
5,2017,11,3,"2017-11-03",58.7,58.5,1019.3,3.4,7.7,13,0,66,52,0,1,1.75699278461898
5,2015,12,25,"2015-12-25",56.1,52.9,1021.2,4,4.4,13,0,66,50,0.37,1,-2.22368906058662
1,2014,5,12,"2014-05-12",57.8,46.2,1018.5,9.8,9.1,13,17.1,70,48.9,0.23,0,0.0509862795308645
1,2013,9,16,"2013-09-16",62.4,54.8,1017.9,10,7.4,13,15,70,51.1,0,0,-0.0452499848587213
5,2020,6,12,"2020-06-12",63.1,61.3,1018.6,3.2,7.9,13,0,70,59,0.04,1,-2.60863411814496
3,2014,9,17,"2014-09-17",61.9,54.4,1015.5,9.8,4.6,13,0,70,51.1,0,0,0.724640130257965
2,2018,8,21,"2018-08-21",66.7,65.5,1019.1,7.1,9.5,13,0,70,64.4,0.07,0,0.0422375282227203
